X,Y,2000-04-08_TPZ,2000-04-08_NDVI,2001-05-13_TPZ,2001-05-13_NDVI,CLC06,CLC06_wiosna,odl_od_morza,InsCalk_2000-04,InsCalk_2001-05
472500,5977830,-999,-999,23.204498,0.135802,312,4,3557.87866,53.717995,74.695015
475080,5977920,-999,-999,20.805359,0.503356,211,3,4582.93555,51.043602,72.697067
471840,5977980,-999,-999,21.726196,0.146341,313,4,3118.2688,53.944355,74.86866
476880,5977980,-999,-999,17.5112,0.464567,211,3,5126.40234,51.745808,73.228958
472530,5978040,-999,-999,29.866364,0.192661,243,3,3390.53101,52.475281,73.779312
469560,5978070,-999,-999,21.045471,0.227273,313,4,2111.5398,51.818996,73.353729
472680,5978070,-999,-999,30.750061,0.194444,243,3,3435.88428,53.661224,74.697746
474330,5978100,-999,-999,17.213287,0.428571,211,3,4134.01758,50.373188,72.178223
471090,5978190,-999,-999,21.460144,0.204545,313,4,2595.99683,51.811073,73.282455
466500,5978400,-999,-999,18.516602,0.360656,311,4,361.247833,43.354507,66.537857
473940,5978400,-999,-999,19.868652,0.06383,313,4,3704.72681,50.396839,72.180443
474660,5978400,-999,-999,22.614227,0.134615,211,3,3988.98486,52.448975,73.757629
477540,5978400,-999,-999,21.819489,0.365079,211,3,4997.13916,52.101875,73.501854
474600,5978460,-999,-999,26.291168,0.157025,211,3,3911.52148,54.283176,75.116646
466890,5978490,-999,-999,17.909088,0.306931,311,4,593.969727,44.860126,67.583694
478560,5978490,-999,-999,26.741699,0.034483,211,3,5229.73242,51.754364,73.241959
475980,5978610,-999,-999,24.321198,0.24031,211,3,4217.32129,51.771786,73.253006
479220,5978640,-999,-999,27.32666,0.211268,243,3,5284.17432,51.759468,73.242561
473250,5978790,-999,-999,20.504639,0.371429,313,4,3080.81152,50.977448,72.663467
477690,5978880,-999,-999,21.13855,0.441176,211,3,4611.22559,51.750656,73.239822
467160,5978910,-999,-999,19.350616,0.333333,311,4,488.364624,50.516434,72.338455
469170,5978910,-999,-999,19.607452,0.26087,313,4,1186.80237,53.290527,74.337395
470880,5978910,-999,-999,22.079956,0.164557,313,4,1855.39758,51.79351,73.283241
471600,5978970,-999,-999,25.221069,0.269565,312,4,2133.58862,50.335236,72.087288
472080,5978970,-999,-999,28.087006,0.132353,243,3,2361.44019,49.474419,71.335617
468510,5979030,-999,-999,19.77063,0.183099,312,4,894.986023,47.043976,69.509201
472020,5979090,-999,-999,15.297394,0.04,243,3,2227.2854,51.109924,72.749481
476400,5979120,-999,-999,25.490601,0.240876,231,3,3890.7583,51.741768,73.230766
477270,5979120,-999,-999,28.533386,0.015385,242,2,4228.29736,51.326672,72.909378
469020,5979180,-999,-999,19.680176,0.295238,313,4,882.326477,51.754391,73.293236
476850,5979300,-999,-999,22.64801,-0.051724,231,3,3895.95947,51.048794,72.693588
474510,5979390,-999,-999,24.144531,0.368421,243,3,3007.34106,51.991558,73.420563
470460,5979420,-999,-999,21.771729,0.160494,312,4,1224.49988,51.897659,73.387589
474570,5979420,-999,-999,27.275848,0.343284,112,2,2998.79981,52.408569,73.736595
477000,5979450,-999,-999,14.367096,-0.384615,512,6,3821.67505,51.731861,73.221092
470220,5979480,-999,-999,20.334778,0.160494,312,4,1040.09619,50.852581,72.482529
467370,5979510,-999,-999,18.338043,0.321739,311,4,150,45.618183,68.440872
476190,5979510,-999,-999,23.899078,0.434483,231,3,3453.25928,52.316971,73.667618
474450,5979540,-999,-999,27.031616,0.333333,512,6,2846.04981,51.060673,72.637375
470490,5979600,-999,-999,20.936035,0.2,312,4,1072.05408,51.831059,73.337639
478620,5979600,-999,-999,26.974548,-0.247863,211,3,4184.22022,51.165642,72.789116
478740,5979600,-999,-999,19.706177,0.444444,211,3,4221.90723,51.746944,73.239662
469980,5979660,-999,-999,20.738403,0.212766,313,4,764.852905,46.445995,69.087227
478380,5979660,-999,-999,27.843109,-0.235294,211,3,4060.20947,51.010376,72.667885
479970,5979660,-999,-999,14.832855,-0.205479,211,3,4573.89307,51.983109,73.412643
470130,5979690,-999,-999,22.299042,0.208333,312,4,816.088257,51.759315,73.235435
469740,5979720,-999,-999,21.026245,0.230769,313,4,626.418396,50.516319,72.309799
469620,5979780,-999,-999,20.171875,0.179487,313,4,523.92749,51.508984,72.979439
476550,5979780,-999,-999,21.263489,-0.057692,231,3,3337.01953,51.727577,73.214554
478260,5979780,-999,-999,24.478333,0.1,231,3,3908.75928,51.731911,73.223099
471510,5979810,-999,-999,26.505615,0.287879,312,4,1348.33228,53.576248,74.627426
478650,5979810,-999,-999,33.81192,-0.12426,211,3,3994.05811,51.738384,73.230621
477000,5979840,-999,-999,12.962494,-0.375,512,6,3459.50855,51.728096,73.218925
468540,5979870,-999,-999,19.868652,0.116279,311,4,94.868332,42.139877,65.438492
469500,5979870,-999,-999,19.835846,0.257732,313,4,400.249908,49.158417,71.270203
472350,5979900,-999,-999,29.423065,0.089552,311,4,1689.08264,57.602337,77.293037
473610,5980020,-999,-999,22.789185,0.25,312,4,2089.2583,55.777218,76.068237
472410,5980050,-999,-999,21.252808,0.315789,311,4,1583.19299,56.850132,76.753441
480060,5980170,-999,-999,24.478333,0.016129,231,3,4140.10889,51.722099,73.210938
475950,5980260,-999,-999,30.308716,0.125,211,3,2665.9519,51.019215,72.664963
476280,5980260,-999,-999,22.819153,0.195876,231,3,2791.12891,51.41069,72.967773
471810,5980290,-999,-999,21.263489,0.113924,312,4,1087.0603,51.482273,72.973106
475800,5980290,-999,-999,22.198456,0.208791,243,3,2584.87915,51.042892,72.702721
474270,5980410,-999,-999,25.591339,0.348485,211,3,1965.62964,52.920837,73.985321
477540,5980470,-999,-999,14.367096,-0.313433,512,6,3056.02686,51.721958,73.215393
477750,5980560,-999,-999,24.685699,0.422819,231,3,3019.88403,52.01041,73.434372
479580,5980770,-999,-999,22.1539,0.478873,231,3,3399.54419,52.217636,73.593887
471450,5980830,-999,-999,20.791504,0.168831,312,4,442.944702,53.136852,74.297455
474840,5980920,-999,-999,23.323761,0.348837,313,4,1660.87329,51.721138,73.21682
476490,5981040,-999,-999,11.546509,-0.38983,512,6,2156.03809,51.716518,73.21228
479760,5981100,-999,-999,23.691101,0.362319,211,3,3168.09082,53.169357,74.311356
473220,5981220,-999,-999,22.480072,0.185185,312,4,831.925476,53.890614,74.897804
473580,5981250,-999,-999,21.512726,0.229167,311,4,941.54126,55.057213,74.966759
471840,5981460,-999,-999,19.401367,0.101124,312,4,84.852814,53.766956,74.751694
477150,5981460,-999,-999,12.019745,-0.442623,512,6,2001.24963,51.71241,73.209915
480060,5981460,-999,-999,26.866669,0.298701,243,3,2974.84448,53.068558,74.233398
476340,5981550,-999,-999,12.019745,-0.38983,512,6,1626.92956,51.711601,73.209457
477840,5981610,-999,-999,12.491791,-0.433333,512,6,2037.3512,51.710907,73.20903
473910,5981700,-999,-999,21.771729,0.204819,313,4,626.418396,52.028629,73.526085
478920,5981760,-999,-999,19.860687,0.483871,211,3,2238.9729,51.707218,73.205124
474510,5982030,-999,-999,22.187683,0.111111,312,4,502.891632,44.699039,67.536263
477930,5982030,-999,-999,27.191162,-0.007519,231,3,1660.87329,51.706829,73.206696
474660,5982060,-999,-999,22.64801,0.125,312,4,523.92749,53.464264,74.369766
475320,5982240,-999,-999,21.721649,0.170732,312,4,590.931458,51.579163,73.057327
474330,5982300,-999,-999,19.401367,0.166667,313,4,189.736664,43.069271,66.208755
475680,5982480,-999,-999,20.171875,0.179487,311,4,523.92749,51.681816,73.191093
478350,5982510,-999,-999,26.291168,0.029412,231,3,1337.94617,51.702168,73.204002
477330,5982570,-999,-999,18.515472,-0.222222,512,6,968.400757,51.70166,73.20372
477030,5982780,-999,-999,23.156982,0.252336,312,4,692.60376,51.63866,73.153625
476910,5983080,-999,-999,23.107269,0.125,312,4,371.079498,52.41555,73.748543
478530,5983080,-999,-999,21.726196,-0.060241,231,3,863.770813,51.69997,73.20472
476580,5983140,-999,-999,19.195587,0.285714,312,4,240,51.700085,73.205627
479100,5983230,-999,-999,21.996826,0.227723,311,4,966.074524,51.698475,73.203857
477000,5983440,-999,-999,22.64801,-0.082707,312,4,60,51.305363,72.90786
478980,5984070,-999,-999,20.142548,0.181818,312,4,152.970581,51.728474,73.229713
481080,5984070,-999,-999,25.839569,0.032787,411,5,1113.6427,51.690212,73.199081
481470,5984070,-999,-999,25.386902,0.037037,411,5,1328.49536,51.690174,73.199059
481800,5984100,-999,-999,24.933167,0.016129,411,5,1464.78662,51.740284,73.237473
482430,5984310,-999,-999,24.0224,-0.019231,411,5,1584.04541,51.684452,73.193779
481230,5984490,-999,-999,22.187683,0.010309,411,5,846.935669,52.30917,73.671677
482040,5984490,-999,-999,23.565369,0.046729,411,5,1247.7981,51.686073,73.196686
482580,5984550,-999,-999,22.523438,0.168539,312,4,1447.79138,51.685463,73.196335
483390,5984640,-999,-999,24.478333,0.07563,411,5,1890.95215,51.681206,73.191895
480900,5985120,-999,-999,18.917236,0.204819,313,4,150,51.882683,73.349274
481050,5985210,-999,-999,18.64856,0.195402,313,4,127.279221,52.0019,73.441483
484440,5985750,-999,-999,20.860718,0.297297,311,4,2329.39917,51.670387,73.185669
484500,5985840,-999,-999,20.721191,0.232143,311,4,2379.28564,51.669521,73.185165
453360,5968530,-999,-999,28.087006,0.065693,231,3,5929.46045,51.846386,73.291077
469530,5969880,-999,-999,24.334625,0.328244,231,3,8527.60254,51.828224,73.278542
475110,5969970,-999,-999,24.6026,0.058824,231,3,11728.4268,51.823597,73.273872
456360,5971440,-999,-999,27.191162,0.071429,211,3,2346.91284,51.889042,73.330376
473670,5974800,-999,-999,29.299866,0.0125,211,3,6787.23047,51.070267,72.70343
473910,5976690,-999,-999,29.423065,0.073826,243,3,5248.28564,51.028618,72.670761
474870,5976870,-999,-999,28.533386,0.176471,243,3,5477.11621,51.765221,73.24482
476370,5979600,-999,-999,27.691254,0.323741,231,3,3431.69043,51.733791,73.224197
479460,5979600,-999,-999,32.068085,-0.133758,211,3,4452.24658,51.734947,73.223747
478980,5981970,-999,-999,32.20459,0.182482,211,3,2061.28589,51.726974,73.225571
466830,5968380,-999,-999,17.520203,0.160494,312,4,8220.05469,56.131073,76.228661
464940,5968740,-999,-999,22.64801,0.139785,312,4,7036.39111,63.868374,79.185471
467460,5969400,-999,-999,18.427521,0.276596,312,4,7696.50586,50.654091,72.391304
467160,5970690,-999,-999,19.401367,0.234568,311,4,6468.04443,51.198864,72.82003
464190,5972580,-999,-999,20.554504,0.26,311,4,3263.52564,46.706669,69.206512
457110,5972700,-999,-999,22.960907,0.170732,312,4,1050,51.823578,73.285385
466170,5973270,-999,-999,21.460144,0.177778,312,4,3780.47607,56.394104,76.597839
468600,5973870,-999,-999,21.263489,0.164557,312,4,4968.42041,52.588768,73.872795
467520,5974380,-999,-999,22.284973,0.164557,312,4,3841.05444,51.245995,72.87571
461070,5974560,-999,-999,21.335022,0.233645,313,4,161.554947,52.292244,73.645096
466140,5976330,-999,-999,19.66272,0.186813,312,4,1500,51.015148,72.715363
479730,5976930,-999,-999,21.940704,0.180723,313,4,7067.84961,52.292671,73.646004
470310,5977590,-999,-999,20.665253,0.269231,313,4,2813.2898,53.88784,74.86747
467940,5979060,-999,-999,20.002136,0.252525,311,4,750,46.752216,69.212784
470280,5979540,-999,-999,20.579163,0.189873,312,4,1026.15784,51.794437,73.330353
472080,5980590,-999,-999,19.982758,0.157895,312,4,952.94281,42.595634,65.733276
473160,5981640,-999,-999,19.804871,0.170732,313,4,429.534637,48.674965,70.87648
475980,5982180,-999,-999,24.933167,0.129032,311,4,910.933594,51.70887,73.209869
474690,5982390,-999,-999,20.15625,0.180723,312,4,228.47319,53.912067,74.921425
481710,5984490,-999,-999,24.0224,-0.008403,313,4,1092.01648,51.720589,73.223114
473220,5977740,-999,-999,13.900177,-0.454545,512,6,3994.396,51.755363,73.238609
