"","X1999.09.13_NDVI","X2002.08.20_NDVI","CLC06","CLC06_p_lato","odl_od_morza","InsCalk_1999.09","InsCalk_2002.08","s1","s2"
"3358",0.503268,0.462185,411,5,1677.05103,48.127697,63.998959,482220,5984130
"3359",0.303571,0.441441,411,5,1690.6803,48.127083,63.998959,482370,5984130
"3360",0.083333,-0.016949,411,5,1730.92456,48.126778,63.998726,482520,5984130
"3557",0.058824,0.132075,312,4,42.426407,48.511627,64.342216,478320,5983980
"3558",0.093525,0.315068,312,4,60,48.243629,64.105499,478470,5983980
"3559",0.346939,0.324675,312,4,84.852814,49.450069,64.166687,478620,5983980
"3560",0.377778,0.367089,312,4,123.693169,48.135719,64.008064,478770,5983980
"3561",0.413043,0.358974,312,4,241.867737,48.135406,64.007614,478920,5983980
"3562",0.368421,0.350649,312,4,276.586334,48.135105,64.011719,479070,5983980
"3563",0.333333,0.194805,312,4,349.857117,48.369267,64.008057,479220,5983980
"3564",0.318182,0.324675,312,4,416.773315,48.135712,64.007614,479370,5983980
"3565",0.6,0.485149,312,4,510,48.135406,64.007385,479520,5983980
"3566",0.305085,0.386364,312,4,483.735474,48.134792,64.008064,479670,5983980
"3567",0.252336,0.377778,312,4,590.931458,48.135403,64.008064,479820,5983980
"3568",0.444444,0.38,112,2,697.782227,48.132782,64.004402,479970,5983980
"3569",0.193277,0.2,112,2,737.902405,48.132172,64.004181,480120,5983980
"3570",0.166667,0.433962,112,2,885.889404,48.131863,64.004181,480270,5983980
"3571",0.593985,0.235294,112,2,924.175293,48.132473,64.004181,480420,5983980
"3572",0.445545,0.316456,313,4,926.120972,48.131859,64.003731,480570,5983980
"3573",0.413043,0.341772,313,4,1081.66541,48.131859,64.003502,480720,5983980
"3574",0.424,0.436893,313,4,1073.31262,48.132469,64.003738,480870,5983980
"3575",0.434483,0.469027,411,5,1194.36169,48.13155,64.00351,481020,5983980
"3576",0.426471,0.439252,411,5,1224.49988,48.132771,64.003738,481170,5983980
"3577",0.438356,0.46087,411,5,1356.65027,48.131851,64.00396,481320,5983980
"3578",0.42623,0.392157,411,5,1410.31909,48.131851,64.003738,481470,5983980
"3579",0.432836,0.401869,411,5,1449.03418,48.129539,64.000519,481620,5983980
"3580",0.402985,0.366337,411,5,1631.34912,48.129539,64.000755,481770,5983980
"3581",0.437037,0.491525,411,5,1597.62329,48.129536,64.000076,481920,5983980
"3582",0.5,0.487179,411,5,1690.6803,48.128311,64.000305,482070,5983980
"3780",0.123077,0.078431,312,4,42.426407,49.432575,65.115143,478020,5983830
"3781",0.402299,0.323944,312,4,60,49.019226,65.269333,478170,5983830
"3782",0.384615,0.277778,312,4,94.868332,48.137566,64.009186,478320,5983830
"3783",0.377778,0.333333,312,4,150,48.137566,64.008957,478470,5983830
"3784",0.376344,0.324324,312,4,216.333084,48.136333,64.008286,478620,5983830
"3785",0.377778,0.306667,312,4,256.320099,48.136333,64.008286,478770,5983830
"3786",0.355556,0.263158,312,4,349.857117,48.51416,63.537415,478920,5983830
"3787",0.253012,0.205128,312,4,456.946381,48.137558,64.009186,479070,5983830
"3788",0.428571,0.375,312,4,483.735474,48.137554,64.009186,479220,5983830
"3789",0.552,0.5,312,4,550.726807,48.136326,64.008514,479370,5983830
"3790",0.466667,0.46,312,4,644.127319,48.136322,64.008286,479520,5983830
"3791",0.5,0.454545,231,3,658.634949,48.136322,64.008286,479670,5983830
"3792",0.491228,0.443299,231,3,840.535522,48.136627,64.008514,479820,5983830
"3793",0.472222,0.446429,231,3,831.925476,48.134315,64.005524,479970,5983830
"3794",0.43662,0.465347,231,3,872.066528,48.133698,64.005302,480120,5983830
"3795",0.264,0.271028,112,2,966.074524,48.133698,64.00486,480270,5983830
"3796",0.403846,0.333333,112,2,1075.40686,48.133083,64.005081,480420,5983830
"3797",0.288889,0.272727,313,4,1087.0603,48.134003,64.005081,480570,5983830
"3798",0.333333,0.316456,313,4,1176.52026,48.134003,64.004639,480720,5983830
"3799",0.381443,0.317073,313,4,1194.36169,48.13308,64.00531,480870,5983830
"3800",0.416058,0.446429,411,5,1355.32288,48.133389,64.004639,481020,5983830
"3801",0.363636,0.403846,411,5,1369.52551,48.133076,64.004639,481170,5983830
"3802",0.362963,0.333333,411,5,1447.79138,48.131073,64.001877,481320,5983830
"3803",0.381295,0.333333,411,5,1489.46301,48.131073,64.001877,481470,5983830
"3804",0.457143,0.403846,411,5,1596.77795,48.130459,64.001656,481620,5983830
"3805",0.512821,0.470085,411,5,1664.12134,48.129845,64.000984,481770,5983830
"3806",0.487179,0.491525,411,5,1739.48267,48.129845,64.000984,481920,5983830
"4002",0.106383,0.2,312,4,60,49.270538,65.005295,477570,5983680
"4003",0.333333,0.253333,312,4,60,49.299515,64.804443,477720,5983680
"4004",0.369565,0.333333,312,4,60,48.460396,64.010307,477870,5983680
"4005",0.413043,0.333333,312,4,134.164078,48.138794,64.010086,478020,5983680
"4006",0.37931,0.315068,312,4,134.164078,48.138485,64.009857,478170,5983680
"4007",0.370787,0.260274,312,4,201.246124,48.138176,64.009407,478320,5983680
"4008",0.384615,0.333333,312,4,256.320099,48.138786,64.010078,478470,5983680
"4009",0.354839,0.333333,312,4,323.109894,48.141102,64.650818,478620,5983680
"4010",0.362637,0.25641,312,4,442.944702,48.139091,64.010086,478770,5983680
"4011",0.356322,0.315068,312,4,510,48.138783,64.009865,478920,5983680
"4012",0.5,0.358974,312,4,550.726807,48.138474,64.009865,479070,5983680
"4013",0.369231,0.471698,231,3,607.453674,48.139084,64.009636,479220,5983680
"4014",0.552,0.480769,231,3,657.951355,48.139084,64.010315,479370,5983680
"4015",0.444444,0.485149,231,3,778.267334,48.392097,64.007751,479520,5983680
"4016",0.441176,0.461538,231,3,818.840637,48.134621,64.005981,479670,5983680
"4017",0.435115,0.46789,231,3,898.999451,48.135235,64.006653,479820,5983680
"4018",0.437037,0.444444,231,3,966.074524,48.135235,64.00576,479970,5983680
"4019",0.454545,0.431193,231,3,1060.23584,48.134621,64.005981,480120,5983680
"4020",0.351351,0.423423,231,3,1127.29761,48.134621,64.00576,480270,5983680
"4021",0.458647,0.425926,231,3,1113.6427,48.132614,64.002998,480420,5983680
"4022",0.430657,0.409524,231,3,1291.39465,48.131996,64.002769,480570,5983680
"4023",0.397849,0.434783,313,4,1355.32288,48.132301,64.002769,480720,5983680
"4024",0.376344,0.291139,313,4,1422.70874,48.132301,64.003006,480870,5983680
"4025",0.405941,0.358025,313,4,1435.61829,48.131996,64.002548,481020,5983680
"4026",0.379845,0.333333,411,5,1529.70581,48.131687,64.002327,481170,5983680
"4027",0.333333,0.319588,411,5,1626.09961,48.131378,64.002777,481320,5983680
"4028",0.365854,0.347368,411,5,1681.07104,48.131378,64.002106,481470,5983680
"4029",0.428571,0.46087,411,5,1686.68311,48.131687,64.002777,481620,5983680
"4030",0.235772,0.431193,411,5,1757.75427,48.131683,64.002098,481770,5983680
"4223",-0.033708,-0.014085,312,4,30,45.667976,61.513382,476970,5983530
"4224",0.138462,0.153846,312,4,30,47.590122,61.00666,477120,5983530
"4225",0.414141,-0.034014,312,4,60,48.829807,64.621017,477270,5983530
"4226",0.377778,0.306667,312,4,60,49.201141,64.957115,477420,5983530
"4227",0.377778,0.306667,312,4,161.554947,48.140327,64.011436,477570,5983530
"4228",0.377778,0.306667,312,4,161.554947,48.140022,64.011208,477720,5983530
"4229",0.405941,0.349398,312,4,256.320099,48.140022,64.010536,477870,5983530
"4230",0.347368,0.350649,312,4,228.47319,48.140633,64.011436,478020,5983530
"4231",0.376344,0.324324,312,4,305.941162,48.140633,64.010986,478170,5983530
"4232",0.443299,0.315789,312,4,390,48.14032,64.011436,478320,5983530
"4233",0.37931,0.315789,312,4,456.946381,48.140625,64.010757,478470,5983530
"4234",0.402299,0.342105,312,4,456.946381,48.139702,64.011436,478620,5983530
"4235",0.333333,0.367089,312,4,550.726807,48.1394,64.010757,478770,5983530
"4236",0.529412,0.504951,231,3,590.931458,48.139393,64.011208,478920,5983530
"4237",0.467742,0.53271,231,3,711.196167,48.140312,64.010765,479070,5983530
"4238",0.354839,0.445545,231,3,750,48.139702,64.010529,479220,5983530
"4239",0.426471,0.436893,231,3,831.925476,48.139698,64.010544,479370,5983530
"4240",0.437037,0.425926,231,3,859.069275,48.137379,64.007782,479520,5983530
"4241",0.42029,0.433962,231,3,979.489685,48.136154,64.007324,479670,5983530
"4242",0.34375,0.420561,231,3,1020,48.13707,64.007324,479820,5983530
"4243",0.393939,0.439252,231,3,1106.75195,48.136768,64.007111,479970,5983530
"4244",0.398496,0.451327,231,3,1140.39465,48.137074,64.007111,480120,5983530
"4245",0.383459,0.412844,231,3,1234.38245,48.133842,64.00412,480270,5983530
"4246",0.393443,0.375,231,3,1274.55872,48.13414,64.003227,480420,5983530
"4247",0.448276,0.389474,411,5,1369.52551,48.133835,64.003899,480570,5983530
"4248",0.459459,0.364706,411,5,1422.39233,48.13414,64.003227,480720,5983530
"4249",0.428571,0.358025,313,4,1509.86755,48.132912,64.00322,480870,5983530
"4250",0.382979,0.333333,313,4,1596.77795,48.132912,64.00412,481020,5983530
"4251",0.41791,0.512605,411,5,1623.60706,48.137367,64.007782,481170,5983530
"4252",0.373134,0.423077,411,5,1704.72876,48.137367,64.007568,481320,5983530
"4253",0.437037,0.462963,411,5,1745.42261,47.635506,63.983681,481470,5983530
"4254",0.370629,0.446429,411,5,1813.94592,48.133217,64.003227,481620,5983530
"4445",0.066667,0.350649,312,4,60,46.480484,62.531651,476520,5983380
"4446",0.413043,0.324675,312,4,60,49.178192,63.99884,476670,5983380
"4447",0.44,0.333333,312,4,60,49.485886,64.78492,476820,5983380
"4448",0.349593,0.333333,312,4,60,48.486294,64.093491,476970,5983380
"4449",0.384615,0.333333,312,4,94.868332,49.237755,64.627357,477120,5983380
"4450",0.361702,0.324324,312,4,174.928558,48.142174,64.012558,477270,5983380
"4451",0.4,0.333333,312,4,268.328156,47.592537,63.840942,477420,5983380
"4452",0.384615,0.324324,312,4,256.320099,48.140945,64.011658,477570,5983380
"4453",0.4,0.333333,312,4,276.586334,48.141247,64.011658,477720,5983380
"4454",0.393258,0.324324,312,4,313.209198,48.141552,64.012558,477870,5983380
"4455",0.428571,0.342105,312,4,390,48.141548,64.011887,478020,5983380
"4456",0.553719,0.494737,311,4,429.534637,48.14093,64.011665,478170,5983380
"4457",0.570248,0.504951,311,4,502.891632,48.141243,64.011665,478320,5983380
"4458",0.457944,0.39759,311,4,536.656311,48.141239,64.011887,478470,5983380
"4459",0.376344,0.350649,312,4,626.418396,48.142159,64.011887,478620,5983380
"4460",0.404255,0.407407,312,4,657.951355,48.14093,64.011658,478770,5983380
"4461",0.459016,0.406593,311,4,751.797852,48.14093,64.012108,478920,5983380
"4462",0.5,0.463918,311,4,792.022705,48.140923,64.011658,479070,5983380
"4463",0.5,0.468085,311,4,863.770813,48.138916,64.011665,479220,5983380
"4464",0.416058,0.442308,231,3,941.54126,48.138916,64.008224,479370,5983380
"4465",0.477707,0.431193,231,3,979.489685,48.137997,64.008675,479520,5983380
"4466",0.410072,0.504274,231,3,1087.0603,48.138603,64.008904,479670,5983380
"4467",0.348837,0.407407,231,3,1127.29761,48.137993,64.008453,479820,5983380
"4468",0.446809,0.428571,231,3,1221.5564,48.135681,64.005249,479970,5983380
"4469",0.428571,0.354167,231,3,1247.7981,48.137684,64.008011,480120,5983380
"4470",0.346154,0.016949,411,5,1368.53931,48.134449,64.00457,480270,5983380
"4471",0.174419,-0.050847,411,5,1408.72278,48.135063,64.004349,480420,5983380
"4472",0.474453,0.491228,411,5,1449.03418,48.13475,64.004349,480570,5983380
"4473",0.464789,0.465517,411,5,1539.38294,48.134449,64.004349,480720,5983380
"4474",0.472973,0.44,411,5,1615.54944,48.134754,64.004578,480870,5983380
"4475",0.468531,0.347826,411,5,1651.09058,48.13475,64.004807,481020,5983380
"4476",0.457143,0.5,411,5,1771.0166,48.137676,64.008011,481170,5983380
"4477",0.448276,0.45283,411,5,1811.21509,48.859795,64.548004,481320,5983380
"4478",0.362319,0.317647,411,5,1838.83118,48.195389,64.058327,481470,5983380
"4667",0.189189,0.135802,312,4,30,45.123592,61.286247,476070,5983230
"4668",0.465347,0.39759,312,4,60,46.215988,62.46862,476220,5983230
"4669",0.356322,0.333333,312,4,60,50.087036,65.351234,476370,5983230
"4670",0.428571,0.367089,312,4,150,50.225151,63.447823,476520,5983230
"4671",0.425532,0.358974,312,4,152.970581,50.33057,65.930717,476670,5983230
"4672",0.355556,0.315789,312,4,161.554947,48.947254,64.443214,476820,5983230
"4673",0.305785,0.297872,312,4,256.320099,48.249626,64.110062,476970,5983230
"4674",0.553719,0.444444,312,4,241.867737,48.143402,64.013237,477120,5983230
"4675",0.445545,0.48,312,4,313.209198,48.143398,64.013008,477270,5983230
"4676",0.384615,0.456522,312,4,379.473328,48.143398,64.013229,477420,5983230
"4677",0.419355,0.315789,312,4,371.079498,48.1437,64.013687,477570,5983230
"4678",0.317647,0.333333,312,4,474.341644,48.143394,64.013229,477720,5983230
"4679",0.4,0.333333,312,4,465.72525,48.143696,64.013687,477870,5983230
"4680",0.372093,0.315068,312,4,569.209961,48.143082,64.013466,478020,5983230
"4681",0.46789,0.489796,311,4,523.92749,48.140457,64.035461,478170,5983230
"4682",0.58209,0.418605,311,4,692.60376,48.139847,64.009354,478320,5983230
"4683",0.490909,0.428571,311,4,740.945313,48.139847,64.009804,478470,5983230
"4684",0.444444,0.456522,311,4,764.852905,48.140457,64.012787,478620,5983230
"4685",0.4375,0.425287,311,4,792.022705,48.142464,64.012787,478770,5983230
"4686",0.52459,0.438202,311,4,912.414368,48.140148,64.010025,478920,5983230
"4687",0.428571,0.4,311,4,952.94281,48.139839,64.010025,479070,5983230
"4688",0.578125,0.45098,311,4,966.074524,48.139835,64.009346,479220,5983230
"4689",0.380952,0.409524,231,3,1081.66541,48.139221,64.009354,479370,5983230
"4690",0.477707,0.474576,231,3,1168.46057,48.139526,64.009354,479520,5983230
"4691",0.364341,0.396226,231,3,1247.7981,48.139526,64.009354,479670,5983230
"4692",0.41844,0.46087,231,3,1314.87647,48.19677,64.006149,479820,5983230
"4693",0.397059,0.412844,231,3,1381.95508,48.136292,64.00592,479970,5983230
"4694",0.493506,0.433962,411,5,1415.09717,48.137207,64.006149,480120,5983230
"4695",0.447761,0.45614,411,5,1422.39233,48.184532,64.048073,480270,5983230
"4890",-0.051282,0.153846,312,4,30,43.152992,61.019325,475770,5983080
"4891",0.325843,0.324324,312,4,60,43.572159,65.46563,475920,5983080
"4892",0.4375,0.367089,312,4,67.082039,49.052887,64.294624,476070,5983080
"4893",0.445545,0.367089,312,4,201.246124,49.690231,64.270653,476220,5983080
"4894",0.428571,0.428571,312,4,174.928558,50.60511,63.639866,476370,5983080
"4895",0.406593,0.375,312,4,295.465729,47.973293,63.35318,476520,5983080
"4896",0.454545,0.39759,312,4,361.247833,48.472824,63.586361,476670,5983080
"4897",0.44898,0.382716,312,4,394.588379,48.82991,64.544083,476820,5983080
"4898",0.508197,0.46,312,4,436.80658,48.763573,64.120453,476970,5983080
"4899",0.370968,0.422222,312,4,421.070068,48.144012,64.013908,477120,5983080
"4900",0.438849,0.476636,231,3,474.341644,48.141701,64.011154,477270,5983080
"4901",0.468531,0.461538,231,3,494.772675,48.144012,64.013908,477420,5983080
"4902",0.405405,0.486726,231,3,531.601379,48.144318,64.01413,477570,5983080
"4903",0.444444,0.259259,231,3,579.39624,48.144005,64.014587,477720,5983080
"4904",0.464789,0.384615,231,3,626.418396,48.14492,64.014359,477870,5983080
"4905",0.428571,0.333333,231,3,730.547729,48.144001,64.013916,478020,5983080
"4906",0.418182,0.431818,311,4,768.960327,48.29702,64.010933,478170,5983080
"4907",0.37931,0.375,312,4,844.807678,48.14138,64.011154,478320,5983080
"4908",0.4,0.386364,231,4,891.964111,48.141991,64.010475,478470,5983080
"4909",0.425743,0.418605,231,3,926.120972,48.141682,64.010704,478620,5983080
"4910",0.411765,0.410526,311,4,948.683289,48.141983,64.010933,478770,5983080
"4911",0.378151,0.393939,231,3,993.176697,48.141983,64.010925,478920,5983080
"4912",0.431034,0.414141,231,3,1113.6427,48.141369,64.010925,479070,5983080
"4913",0.387097,0.417476,231,3,1180.72009,48.141064,64.010483,479220,5983080
"4914",0.390625,0.459459,231,3,1176.52026,48.140755,64.010925,479370,5983080
"4915",0.445255,0.474576,231,3,1276.32288,48.14106,64.010483,479520,5983080
"4916",0.378788,0.446429,231,3,1317.2699,48.138744,64.007492,479670,5983080
"4917",0.442857,0.409524,231,3,1395.56445,48.13813,64.007492,479820,5983080
"4918",0.438849,0.431193,411,5,1516.1134,48.137825,64.00705,479970,5983080
"4919",0.3125,0.403846,411,5,1475.80481,48.13752,64.006592,480120,5983080
"5112",0.027778,0.04,312,4,60,44.904533,61.101913,475320,5982930
"5113",0.088235,0.130435,312,4,60,36.386116,59.151402,475470,5982930
"5114",0.377778,0.324324,312,4,60,39.43927,52.255787,475620,5982930
"5115",0.386364,0.342466,312,4,189.736664,47.63747,63.764755,475770,5982930
"5116",0.404255,0.333333,312,4,150,45.216423,63.546158,475920,5982930
"5117",0.419355,0.358974,312,4,268.328156,48.156311,64.026901,476070,5982930
"5118",0.391304,0.333333,312,4,313.209198,48.156002,64.026672,476220,5982930
"5119",0.377778,0.342105,312,4,362.491394,47.267899,62.535332,476370,5982930
"5120",0.391304,0.333333,312,4,456.946381,50.187294,64.026894,476520,5982930
"5121",0.452632,0.367089,312,4,502.891632,47.569908,63.541473,476670,5982930
"5122",0.4375,0.376623,312,4,483.735474,47.495796,63.3634,476820,5982930
"5123",0.452991,0.4,312,4,523.92749,47.441196,63.387142,476970,5982930
"5124",0.443478,0.463918,312,4,523.92749,48.143234,64.012283,477120,5982930
"5125",0.450382,0.482143,231,3,626.418396,48.142311,64.011375,477270,5982930
"5126",0.459854,0.477477,231,3,664.078308,48.142925,64.012054,477420,5982930
"5127",0.447619,0.395349,231,3,684.105225,48.143227,64.012054,477570,5982930
"5128",0.42446,0.473684,231,3,692.60376,48.143532,64.011826,477720,5982930
"5129",0.430657,0.420561,231,3,825.408997,48.143532,64.012276,477870,5982930
"5130",0.421875,0.401869,231,3,825.408997,48.142914,64.011826,478020,5982930
"5131",0.45614,0.434343,231,3,891.964111,48.143524,64.012047,478170,5982930
"5132",0.356522,0.373494,312,4,891.964111,48.142296,64.011375,478320,5982930
"5133",0.348837,0.413043,312,4,968.400757,48.142906,64.011604,478470,5982930
"5134",0.320755,0.410526,231,3,993.176697,48.142296,64.012276,478620,5982930
"5135",0.354839,0.4,231,3,1100.22729,48.142288,64.011604,478770,5982930
"5136",0.286957,0.333333,231,3,1127.29761,48.142288,64.012047,478920,5982930
"5137",0.333333,0.384615,231,3,1194.36169,48.142288,64.011826,479070,5982930
"5138",0.392,0.38,231,3,1288.25464,48.142593,64.011604,479220,5982930
"5139",0.377778,0.386139,231,3,1381.95508,48.142288,64.008614,479370,5982930
"5140",0.333333,0.413043,243,3,1422.70874,48.139664,64.008621,479520,5982930
"5141",0.186667,0.4,243,3,1533.23193,48.139664,64.00795,479670,5982930
"5142",0.442308,0.415094,243,3,1529.70581,48.139969,64.0084,479820,5982930
"5143",0.422222,0.417476,243,3,1623.60706,48.139355,64.007721,479970,5982930
"5335",0.304348,0.305556,312,4,60,47.743484,61.629021,475020,5982780
"5336",0.4,0.315068,312,4,42.426407,45.943993,63.421089,475170,5982780
"5337",0.413043,0.315068,312,4,84.852814,50.533836,66.747177,475320,5982780
"5338",0.397849,0.333333,312,4,161.554947,50.995773,65.051697,475470,5982780
"5339",0.425532,0.342105,312,4,256.320099,48.986664,67.61702,475620,5982780
"5340",0.376344,0.333333,312,4,241.867737,51.730434,67.827957,475770,5982780
"5341",0.384615,0.342105,312,4,362.491394,50.182022,64.548134,475920,5982780
"5342",0.434343,0.375,312,4,362.491394,48.156933,64.025421,476070,5982780
"5343",0.377778,0.315068,312,4,408.044128,48.881805,65.111977,476220,5982780
